scorer,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM,LdM
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4
bodyparts,BL_leg,BL_leg,BL_shoulder,BL_shoulder,BR_leg,BR_leg,BR_shoulder,BR_shoulder,FL_leg,FL_leg,FL_shoulder,FL_shoulder,FR_leg,FR_leg,FR_shoulder,FR_shoulder,Nose,Nose,body_center,body_center,head_base,head_base,head_center,head_center,head_device,head_device,left_ear,left_ear,perc25_bodylength,perc25_bodylength,perc25_tail,perc25_tail,perc75_bodylength,perc75_bodylength,perc75_tail,perc75_tail,right_ear,right_ear,tail_base,tail_base,tail_middle,tail_middle,tail_tip,tail_tip,BL_leg,BL_leg,BL_shoulder,BL_shoulder,BR_leg,BR_leg,BR_shoulder,BR_shoulder,FL_leg,FL_leg,FL_shoulder,FL_shoulder,FR_leg,FR_leg,FR_shoulder,FR_shoulder,Nose,Nose,body_center,body_center,head_base,head_base,head_center,head_center,head_device,head_device,left_ear,left_ear,perc25_bodylength,perc25_bodylength,perc25_tail,perc25_tail,perc75_bodylength,perc75_bodylength,perc75_tail,perc75_tail,right_ear,right_ear,tail_base,tail_base,tail_middle,tail_middle,tail_tip,tail_tip,BL_leg,BL_leg,BL_shoulder,BL_shoulder,BR_leg,BR_leg,BR_shoulder,BR_shoulder,FL_leg,FL_leg,FL_shoulder,FL_shoulder,FR_leg,FR_leg,FR_shoulder,FR_shoulder,Nose,Nose,body_center,body_center,head_base,head_base,head_center,head_center,head_device,head_device,left_ear,left_ear,perc25_bodylength,perc25_bodylength,perc25_tail,perc25_tail,perc75_bodylength,perc75_bodylength,perc75_tail,perc75_tail,right_ear,right_ear,tail_base,tail_base,tail_middle,tail_middle,tail_tip,tail_tip,BL_leg,BL_leg,BL_shoulder,BL_shoulder,BR_leg,BR_leg,BR_shoulder,BR_shoulder,FL_leg,FL_leg,FL_shoulder,FL_shoulder,FR_leg,FR_leg,FR_shoulder,FR_shoulder,Nose,Nose,body_center,body_center,head_base,head_base,head_center,head_center,head_device,head_device,left_ear,left_ear,perc25_bodylength,perc25_bodylength,perc25_tail,perc25_tail,perc75_bodylength,perc75_bodylength,perc75_tail,perc75_tail,right_ear,right_ear,tail_base,tail_base,tail_middle,tail_middle,tail_tip,tail_tip
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
0,3.3614301391735153,1.0,1.2793894581124672,1.0,,,2.6868783027802405,1.0,,,0.647592787827269,1.0,,,5.599847979542145,1.0,2.811592887708916,1.0,2.086791638292225,1.0,,,2.080752737369854,1.0,3.510988066853048,1.0,5.14895902714801,1.0,1.0983828576658932,1.0,,,0.839911551660699,1.0,,,1.9870182965755927,1.0,2.4742150962810765,1.0,,,,,,,,,,,3.0809651807725276,1.0,,,,,,,10.590068701049187,1.0,,,2.29362004848061,1.0,1.1352424327273676,1.0,,,3.6321187764249996,1.0,2.297592674098008,0.7590000033378601,1.8043353274552127,1.0,5.2306226361589,1.0,4.49189454547642,1.0,4.476955859368059,1.0,2.8263940632682636,1.0,4.768934571053325,1.0,2.711700095544874,1.0,2.4954576443302234,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2.96508469486385,1.0,,,7.078992341427735,1.0,,,4.272802503351188,1.0,,,3.3040704775417438,1.0,,,2.185829717955067,1.0,1.8200089448042711,1.0,0.5661532031724555,1.0,5.017429813310065,1.0,4.173802679641797,1.0,3.0848134329628047,1.0,,,4.2128772332796345,1.0,3.9713821861087295,1.0,2.37463168072679,1.0,3.9397122270805998,1.0,,,4.501868840696731,1.0,,,,,,,,,,,,,,,,,0.23338115613014634,0.9350000023841858,1.2630872980742687,1.0,4.466401212591613,1.0,,,7.64556334673915,1.0,,,3.439377072196135,1.0,3.893752734631454,1.0,2.1129807385007986,1.0,3.8273768685872387,1.0,3.5921734576031663,1.0,4.0424360041994465,1.0,0.9684916870285528,1.0,0.6958416173396208,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,6.183808188814494,1.0,,,4.764840258947881,1.0,,,3.1228336369909857,1.0,,,3.535256885986215,1.0,8.060701721502939,1.0,,,5.907652220885267,1.0,5.535426014265285,1.0,2.849362868842864,1.0,5.3796339661100125,1.0,2.034321928596147,1.0,5.063061726450826,1.0,5.7188508536184495,1.0,,,1.9380315378884974,1.0,5.8156414696946275,1.0,,,,,,,2.718107312835893,1.0,,,0.288579052126479,1.0,,,5.260726301822451,1.0,8.799740283562318,0.9240000247955322,5.681471722079437,1.0,,,,,2.8562012709113556,1.0,,,1.4791200700037725,1.0,0.7889721354802077,1.0,1.7905597429494018,1.0,2.087460986910363,1.0,3.9952132317551534,1.0,3.5419588115098697,1.0,0.7189536333696812,1.0,2.8966810310027746,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3.4006342827946514,1.0,,,7.777304512743122,1.0,,,3.315168329198495,1.0,,,1.507627355301209,1.0,,,2.2324321049626636,1.0,5.1382657554021165,1.0,,,3.099532217435942,1.0,1.7872181146659327,1.0,5.154229282569949,1.0,4.132661205499195,1.0,1.6592102561523319,1.0,6.401240033774087,1.0,1.8765803359321347,1.0,4.405546715837997,1.0,5.333385668141313,1.0,8.648414730379034,1.0,,,0.9794874411366292,0.9990000128746033,,,1.7524236094761956,1.0,7.99202998534265,0.06300000101327896,3.4842753237862216,1.0,,,3.467045813955427,1.0,,,4.7109471810939905,1.0,1.9212966990348361,1.0,,,1.836149156167729,1.0,,,1.5521245238679848,1.0,2.0496810665566882,1.0,0.48140552189901387,1.0,4.3436823295260165,1.0,4.733721996068593,1.0,2.6085909177354427,1.0,3.836750265033741,1.0,2.540497197749963,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,2.5157008346024026,1.0,,,6.833316631170375,1.0,,,4.582028258794355,1.0,,,3.7872646673364705,1.0,,,2.7609443117090886,1.0,3.853547330774378,1.0,,,2.3561044728613476,1.0,3.0929703128330917,1.0,5.729785270172443,1.0,5.7274418523496085,1.0,0.6880020212342672,1.0,1.227491966032436,1.0,3.507237802420024,1.0,5.073570522321464,1.0,3.351623862797532,1.0,9.798210627474798,1.0,,,6.160077227216731,0.9980000257492065,,,5.2570923443443744,1.0,,,3.149414082354911,1.0,,,0.9263608988603997,1.0,,,5.0361352931566,1.0,2.319336271513638,1.0,,,3.294008068041878,1.0,,,0.44756838164766355,1.0,1.1469819212592438,1.0,1.6393028762784867,1.0,2.8378852747593455,1.0,2.180769443846653,1.0,2.97597041423462,1.0,3.3918197517880704,1.0,3.6217338860399013,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,4.307058461504337,1.0,,,6.510185978463643,1.0,,,4.339905141344672,1.0,,,2.422973050082417,1.0,,,5.026980343081416,1.0,2.421005251116153,1.0,,,2.1104538353655276,1.0,2.0914649167848363,1.0,2.9584574027259953,1.0,3.3612656217511425,1.0,3.1559512990559333,1.0,5.272873911540021,1.0,1.7250183549155884,1.0,3.935774286894243,1.0,3.034941260967036,1.0,5.931882798296506,1.0,,,,,,,2.599031814338198,1.0,,,0.5321590772837703,1.0,,,2.0670975086101926,1.0,,,3.9929308690918495,1.0,2.2432670070443295,1.0,,,0.6656045473782453,1.0,,,1.7808121427151409,1.0,2.9922028586278215,1.0,1.3743358684585714,1.0,6.090538230405308,1.0,0.5627352520914094,1.0,2.2733762852468327,1.0,3.5147660621914714,1.0,3.634692248531519,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,1.8679031602354061,1.0,,,1.5946932214729503,1.0,,,2.1090107189339786,1.0,,,5.452681805441909,1.0,,,3.505565863716034,1.0,4.254043430806675,1.0,,,2.83981734009278,1.0,3.164191488014783,1.0,1.5234772966538368,1.0,2.9631728041261987,1.0,2.393738531033332,1.0,2.9946224904408196,1.0,3.223647113009549,1.0,6.393857631347501,1.0,4.093791396025372,1.0,2.6076873079603775,1.0,,,2.9096223647969657,1.0,,,1.7703941695809011,1.0,,,1.4866947483131008,1.0,,,1.4926509976872235,1.0,,,7.143782147902162,1.0,2.6327988120684087,1.0,,,4.199068579425436,1.0,10.775634579159428,0.25099998712539673,6.9667481646572575,1.0,5.550465862327246,1.0,2.828466583052472,1.0,4.379557661340592,1.0,1.4771737456999152,1.0,2.089360907635492,1.0,3.889963978445913,1.0,3.5687676511022226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
